,ResponseId,UserLanguage,Cry_last,qual_Q,Trigger_cause,Trigger_cause_3_TEXT,Trigger_type,Trigger_type_4_TEXT,Context,context2,context3,intense_tear,intense_time,Zintense_tear,Zintense_time,mood_1,Freq,BACS_1,BACS_2,BACS_3,BACS_4,BACS_5,BACS_6,BACS_7,BACS_8,BACS_9,BACS_10,BACS_11,BACS_12,BACS_13,BACS_14,GES_1,GES_2,GES_3,GES_4,GES_5,TMF_1,TMF_2,TMF_3,TMF_4,TMF_5,TMF_6,ZGES_1,ZGES_2,ZGES_3,ZGES_4,ZGES_5,ZTMF_1,ZTMF_2,ZTMF_3,ZTMF_4,ZTMF_5,ZTMF_6,age,gender,gender_4_TEXT,live,live_6_TEXT,live_time,birth_other,BACS_Help,BACS_social,BACS_Ind,GRE,Cry_intensity,last.cry,known,helped
45,R_yjMB2S6R4knBUxX,EN-GB,6,"About a year ago, my grandfather passed away and he lived in El Salvador. He was the last grandparent that was alive. I only had the chance to meet him once. When he passed away my whole family struggled to cope as we couldn't grieve properly since our whole family was in El Salvador and the funeral was there as well. It was extremely hard to grieve properly from the other side of the world. Seeing my dad cry and upset really affected me and made me cry. When I received the news, I was extremely upset and broke down straight away. I was lucky enough to have a strong support system from my family.",1,,2,,1,1,4,3,1,0.332559879,-0.73869892,4,0,3,2,3,1,5,5,1,1,2,2,1,5,2,2,3,3,3,3,4,3,4,3,2,2,3,-0.251067568,-0.347461324,-1.311794299,-0.394937304,1.391877796,-0.739507144,-0.065020417,-0.639341352,-1.401426518,-1.393064526,-0.648381688,18,2,,1,,1,NA,1.857142857,4,2,-0.527284031,-0.203069521,2,1,1
46,R_1eqnTocIYYByA0R,EN-GB,2,,1,,2,,4,1,4,2,2,-0.543475436,-0.02089899,3,2,5,5,1,2,3,4,4,4,5,5,5,2,2,4,3,3,4,2,2,4,5,4,5,4,6,-0.251067568,-0.347461324,0.55861097,-1.722282979,-0.617737195,-0.121858522,0.511060475,-0.005727582,0.596848136,-0.053608445,0.823754551,18,2,,1,,2,New Zealand,4.714285714,3.25,1.666666667,-0.057224499,-0.282187213,1,1,1
47,R_1i9biknyZyrm7p9,EN-GB,2,,1,,2,,2,1,4,5,6,2.084630508,2.850300731,4,15,2,4,3,5,5,2,2,4,1,1,2,3,4,2,3,3,4,3,4,5,6,5,7,6,6,-0.251067568,-0.347461324,0.55861097,-0.394937304,1.391877796,0.4957901,1.087141367,0.627886187,1.929031239,1.285847635,0.823754551,19,2,,1,,1,,2,3.5,4,0.655133968,2.467465619,1,1,1
48,R_24CArCMZ3nd75hO,EN-GB,2,"I was being flogged at a BDSM club (I'm not kidding by the way) when everything became too much, my skin suddenly got really sensitive, and instead of fun (as I have been attending such events for over a year now) it became emotionally overwhelming, embarrassing, and frustrating. I was embarrassed and annoyed at my own bodies inability to handle what my brain wanted, especially when I have been able to handle this perfectly well in the past.",1,,2,,3,1,4,5,1,2.084630508,-0.73869892,2,5,5,5,3,2,3,4,4,4,4,4,4,2,3,4,3,4,4,3,1,6,7,5,2,4,7,-0.251067568,0.980019119,0.55861097,-0.394937304,-1.62254469,1.113438722,1.663222259,0.627886187,-1.401426518,-0.053608445,1.31446663,19,2,,1,,1,,4.285714286,3.25,2.666666667,0.230369033,0.672965794,1,1,1
49,R_T0nWdqlKyQCTAhb,EN-GB,2,"I was painting in my room and got frustrated - not really to do with the painting and more to do with not being able to express myself and pent up anger, and then I threw a tube of paint and broke my pencil and started crying. My partner was there and saw the whole thing and then comforted me. After, I had a slight feeling of relief, felt like a wave of calm but then went away and I felt the same as before",3,Both,2,,2,1,NA,1,1,-1.41951075,-0.73869892,3,24,3,3,2,4,4,5,2,4,2,2,2,4,2,2,2,3,3,3,3,6,5,5,5,5,6,-1.643634886,-0.347461324,-1.311794299,-0.394937304,0.3870703,1.113438722,0.511060475,0.627886187,0.596848136,0.616119595,0.823754551,19,2,,1,,3,Malaysia,2.285714286,4.25,2.666666667,0.088940923,-1.079104835,1,NA,1
50,R_1omNHtYfgjFTdWZ,EN-GB,1,"I was on the phone with someone from Headspace. I was feeling really lonely and ostracised, and I was asked to explain what was going on for me. I was at home. Before crying I felt down and stressed, and afterwards I felt embarrassed. The lady on the phone was very calm and soothing, and made sure not to make me feel worse.",1,,2,,2,1,1,4,1,1.208595193,-0.73869892,5,10,4,4,4,4,5,4,3,5,2,3,4,4,3,4,4,4,4,3,2,5,5,5,4,6,6,1.14149975,0.980019119,0.55861097,-0.394937304,-0.617737195,0.4957901,0.511060475,0.627886187,-0.069243416,1.285847635,0.823754551,20,2,,1,,4,Netherlands,3.428571429,4.5,3.666666667,0.485686443,0.234948136,1,0,1
51,R_8CFtIGhEyMa5mBr,EN-GB,1,"After I had a discussion with my boss about not getting enough shifts at work to make a liveable wage each week. I got through the whole conversation and uncomfortable discussion about my financial situation and then got in my car and cried while on the phone to my parents, who comforted me.",1,,3,,3,1,4,4,1,1.208595193,-0.73869892,4,12,4,4,2,5,5,5,3,4,4,3,4,1,2,3,4,4,4,4,3,7,7,3,3,5,7,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.731087344,1.663222259,-0.639341352,-0.735334967,0.616119595,1.31446663,20,2,,1,,1,,3.571428571,3.75,3,0.722711638,0.234948136,1,1,1
52,R_56c89B49TpVufCN,EN-GB,2,"Ignorance by others caused my crying, as I was frustrated by the uselessness of my words in persuading the people I cared about. I felt much better after receiving an apology, and had a somewhat sense of relief.",1,,2,,2,3,4,3,2,0.332559879,-0.02089899,2,11,2,3,2,4,5,2,4,5,3,4,4,2,2,4,3,3,4,3,3,5,3,4,4,4,3,-0.251067568,-0.347461324,0.55861097,-0.394937304,0.3870703,0.4957901,-0.641101309,-0.005727582,-0.069243416,-0.053608445,-0.648381688,20,2,,1,,9,Singapore,3.428571429,3.5,2.666666667,-0.088187024,0.155830444,1,1,0
53,R_2uyuD10BqaAuDoq,EN-GB,1,The last time I cried was in bed last night with my boyfriend. I had told him I really wanted him to come to an event with me and told him that it meant a lot to me. I started to cry because he said he didn't want to come. I got upset because he didn't think about my feelings. He quickly realised how much it meant to me after I started crying and said he was sorry and that if it meant that much to me he would come. I stopped crying but still felt upset.,1,,1,,2,1,4,3,2,0.332559879,-0.02089899,2,7,4,4,2,5,5,5,4,5,5,4,5,4,2,4,4,4,4,4,2,6,6,5,7,6,7,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,0.627886187,1.929031239,1.285847635,1.31446663,21,2,,1,,1,,4.285714286,4.75,3,0.941146618,0.155830444,1,1,1
54,R_1FJkmurkGPmhjUB,EN-GB,2,I have emetophobia (fear of vomiting) and I felt very nauseous and then started to panic and then was so frustrated with myself for panicking because I had been to therapy for it and clearly wasn’t better. I was in bed with my girlfriend and she comforted me until I fell asleep. In the morning I felt quite low and anxious still.,1,,2,,2,1,4,3,2,0.332559879,-0.02089899,3,2,4,2,2,2,4,4,3,4,3,2,2,4,2,4,4,4,4,4,3,4,4,5,5,5,6,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,-0.121858522,-0.065020417,0.627886187,0.596848136,0.616119595,0.823754551,21,2,,1,,1,,2.857142857,4,2,0.588848913,0.155830444,1,1,1
55,R_1NrBFx71wvurpxw,EN-GB,2,My boyfriend had moved to Wagga Wagga to train for his new job as a pilot and i had just recently gained an internship. So telling him this over the phone made me emotional as I always feel like I never get to personally spend time with him as much as my other friends get with their boyfriends and I feel like this is so unfair but it’s good for his future. This makes me feel so guilty and selfish for wanting him for personal comfort all the time when he’s trying to reach his goals. I was in my room videocaling him and he tried to offer some support over the phone which made me feel better as he assured it was the best for the both of us.,1,,2,,2,1,4,3,1,0.332559879,-0.73869892,3,2,5,4,2,2,4,5,4,5,4,4,4,5,2,4,3,3,4,4,4,5,5,5,5,5,5,-0.251067568,-0.347461324,0.55861097,0.932408372,1.391877796,0.4957901,0.511060475,0.627886187,0.596848136,0.616119595,0.333042471,21,2,,1,,1,,4.142857143,4.75,2,0.496828655,-0.203069521,1,1,1
56,R_w6IHXZ0K5SLkT2V,EN-GB,3,"It was a few days before thesis was due. Felt anxious because it wasn't going as well as I planned. I was at home, and could talk to my family about it who comforted and encouraged me. I felt slightly more confident after that and was able to think more clearly.",1,,2,,3,1,4,1,1,-1.41951075,-0.73869892,4,4,2,1,1,1,1,2,2,1,2,2,2,1,1,2,3,3,3,3,2,5,6,5,5,5,5,-0.251067568,-0.347461324,-1.311794299,-0.394937304,-0.617737195,0.4957901,1.087141367,0.627886187,0.596848136,0.616119595,0.333042471,21,2,,1,,5,Singapore,1.857142857,1.25,1,0.075802742,-1.079104835,2,1,1
57,R_e9HDcVtvaYIqkM1,EN-GB,2,"Having a disagreement with my boyfriend. At his house, felt very upset. Felt exhausted after but relieved once we had resolved our disagreement and he comforted me.",1,,1,,2,1,4,5,3,2.084630508,0.69690094,3,2,4,3,1,2,5,5,4,5,4,4,4,2,1,4,4,4,4,4,2,5,5,4,5,4,6,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,0.511060475,-0.005727582,0.596848136,-0.053608445,0.823754551,21,2,,1,,1,,3.857142857,4.25,1.333333333,0.487538023,1.390765724,1,1,1
58,R_cMAFXwWbMVbY2Od,EN-GB,2,"My boyfriend (de facto partner) is going through a rough time and was very upset over something annoying, by quite minor. When he gets upset we call it his “bad place” and he keeps saying he should hurt himself. I had to keep him away from sharp things and hug him. I love him a lot, but I was very tired and quite ill (chest infection), and as it happens quite frequently recently I just broke down. He helped calm down and said this was the last time. I made him promise he will book an appointment to the GP for the antidepressant he was recommended, and that he will do whatever he needs to to get better. He has an appointment for next week.",2,,2,,2,1,4,3,3,0.332559879,0.69690094,4,3,3,2,2,3,5,4,2,5,3,2,2,4,2,2,4,4,4,4,2,5,5,4,6,5,5,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,0.511060475,-0.005727582,1.262939687,0.616119595,0.333042471,21,2,,1,,10,Israel,2.285714286,4.5,2.333333333,0.564365978,0.514730409,1,1,1
59,R_PXUj9IqCteu8zrH,EN-GB,2,"I recently went through a breakup and a lot of stressful events were occurring, it was night time and I was just about to go to bed when I began to think about everything a felt overwhelmed and frustrated. Afterwards I felt anxious but better, though was not comforted",1,,2,,1,1,4,5,6,2.084630508,2.850300731,3,30,5,5,2,4,5,5,5,5,5,2,4,4,1,4,3,4,4,4,3,3,2,6,7,2,6,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,-0.739507144,-1.217182201,1.261499957,1.929031239,-1.393064526,0.823754551,21,2,,1,,1,,4.285714286,4.75,2.333333333,0.297415734,2.467465619,1,1,1
60,R_12tDlpiEYxwOpL4,EN-GB,3,"I was crying because I was stressed about getting a job when I move from Brisbane to Perth, and not having enough money to live.",1,,2,,2,1,4,4,1,1.208595193,-0.73869892,4,5,4,3,2,2,5,5,4,5,4,4,4,4,1,4,4,4,4,4,2,6,7,5,4,5,6,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.663222259,0.627886187,-0.069243416,0.616119595,0.823754551,21,2,,1,,3,United Kingdom,3.857142857,4.75,1.666666667,0.70636172,0.234948136,2,1,1
61,R_2zeY8ug5UnSD78x,EN-GB,1,"I was pulled over by the police for speeding and was fined. I was on a road in the middle of nowhere with hardly any cars on it. I felt sick/panicky before I cried, and I felt frustrated and drained after I cried. I wasn't helped by anyone.",1,,2,,2,3,4,2,2,-0.543475436,-0.02089899,4,4,4,4,2,4,4,4,4,4,4,2,4,2,2,4,3,4,4,4,3,7,6,7,7,7,7,-0.251067568,0.980019119,0.55861097,0.932408372,0.3870703,1.731087344,1.087141367,1.895113727,1.929031239,1.955575676,1.31446663,21,2,,1,,1,,3.714285714,3.5,2.666666667,1.13813247,-0.282187213,1,1,0
62,R_10TXcGCWmdALhZO,EN-GB,2,"I argued with one of my good friends because she was accusing me for an issue that had nothing to do with her. She yelled to me and put me in the block list saying ""I would never add you back"". I was so disappointed that she's been acting aggressive all time and this time she really hurt me.",1,,3,,2,1,2,5,6,2.084630508,2.850300731,6,3,4,4,2,2,3,2,3,3,4,4,4,2,2,4,3,4,4,4,4,5,6,3,5,5,7,-0.251067568,0.980019119,0.55861097,0.932408372,1.391877796,0.4957901,1.087141367,-0.639341352,0.596848136,0.616119595,1.31446663,21,2,,1,,7,China,3.857142857,2.5,2,0.64389756,2.467465619,1,1,1
63,R_cZrfXB89SGb6XC1,TH,1,ร้องไห้ใยห้องน้ำระหว่างฝึกงานอยู่ ได้text เพื่อนๆเพื่อระบาย เพื่อนๆตอบหลังร้องไห้เสร็จ,1,,2,,1,1,NA,2,2,-0.543475436,-0.02089899,2,2,4,4,1,1,1,2,5,2,4,5,4,1,2,4,3,3,4,4,4,4,6,5,5,5,6,-0.251067568,-0.347461324,0.55861097,0.932408372,1.391877796,-0.121858522,1.087141367,0.627886187,0.596848136,0.616119595,0.823754551,21,2,,1,,9,ไทย,4.285714286,1.5,1.333333333,0.53765996,-0.282187213,1,NA,1
64,R_1jNSRCQM90I2UpH,EN-GB,2,I was at home feeling very exhausted and unwell. This frightened and frustrated me because I was released from hospital last week and I was scared that my health was deteriorating again. I spoke to my boyfriend on the phone for comfort and he reassured me that I would be ok and that it would take some time for me to recover completely from my illness. This made me feel more relaxed and I stopped crying soon after.,1,,4,Fear,2,1,4,2,1,-0.543475436,-0.73869892,2,12,2,3,2,5,5,5,2,4,1,2,2,4,2,2,4,3,4,3,2,6,6,3,2,4,6,1.14149975,-0.347461324,0.55861097,-0.394937304,-0.617737195,1.113438722,1.087141367,-0.639341352,-1.401426518,-0.053608445,0.823754551,22,2,,1,,1,,2,4.5,3,0.115448475,-0.641087178,1,1,1
65,R_2pKLRvB1nCTeBiK,EN-GB,2,I was stressed about some thing with uni and life and had a panic attack. I was at my partners house. I felt miserable before hand and slightly better after although really exhausted. My partner calmed me down and comforted me.,1,,2,,2,1,4,5,2,2.084630508,-0.02089899,3,8,4,4,1,2,5,5,5,5,5,4,5,5,1,4,3,4,4,3,4,6,6,6,6,6,6,-0.251067568,0.980019119,0.55861097,-0.394937304,1.391877796,1.113438722,1.087141367,1.261499957,1.262939687,1.285847635,0.823754551,22,2,,1,,1,-,4.428571429,5,1.333333333,0.829011357,1.031865759,1,1,1
66,R_1r02rwGxwGJ3AnN,EN-GB,1,"I got into a fight with my partner and began to cry because I felt overwhelmed and sad. After crying, we talked and he helped me to feel better by comforting me and talking it out",1,,2,,2,1,4,3,2,0.332559879,-0.02089899,3,15,3,4,2,5,2,3,3,2,3,3,3,1,3,3,4,4,4,4,3,6,4,5,5,5,5,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.113438722,-0.065020417,0.627886187,0.596848136,0.616119595,0.333042471,22,2,,1,,3,,3.142857143,2,3.333333333,0.656538473,0.155830444,1,1,1
67,R_23UyOGSiJjzsOuE,EN-GB,1,"cause: Talking to my partner about my low self esteem and dislike of self
where: sitting on our bed together
felt before: fatigued, tired, self-hating
after: helpless and meaningless
helped: partner provided hugs and encouraging words to show that my self-dislike was not warrented",1,,1,,2,1,4,3,2,0.332559879,-0.02089899,5,20,4,3,3,5,4,4,3,5,4,2,2,2,2,4,3,4,4,3,3,5,4,3,6,5,6,-0.251067568,0.980019119,0.55861097,-0.394937304,0.3870703,0.4957901,-0.065020417,-0.639341352,1.262939687,0.616119595,0.823754551,22,2,,1,,1,,3.142857143,3.75,3.333333333,0.343085244,0.155830444,1,1,1
68,R_1FsV3k3xrPLnate,EN-GB,1,I was speaking with my mum and sister on my bed. Before crying I felt angry and resentful at my sister for her actions the previous weeks and for not being aware of how much they affected me. When I was crying I was being comforted by my mum. Afterward I felt embarrassed about being so emotive throughout the conversation!,1,,2,,3,1,4,3,2,0.332559879,-0.02089899,5,12,3,4,2,3,5,5,2,5,1,2,2,3,2,2,3,4,4,3,1,4,4,5,5,5,6,-0.251067568,0.980019119,0.55861097,-0.394937304,-1.62254469,-0.121858522,-0.065020417,0.627886187,0.596848136,0.616119595,0.823754551,22,2,,1,,1,,2.285714286,4.5,2.333333333,0.158891823,0.155830444,1,1,1
69,R_1eQaWmEfkEIcXVS,EN-GB,2,"I heard news about my masters application from another university. Although my application scored highly, and I was shortlisted, I had failed to submit a required a required document. I was extremely frustrated as my application was obviously strong if it was good enough to be shortlisted WITHOUT the document in the first place. I was at a friends place when I received the phone call, however, I was in another room. I was angry with the other university as I failed to submit the document due to an error in their system. I was upset and hurt by the lady I spoke to on the phone as she had originally been extremely rude and callous towards me. I felt a bit better afterwards, but I also felt I wasn't able to have a proper good cry, because I was not at home alone. My friends did offer me some support afterwards and tried to convince me that it was the other university's loss.",1,,2,,3,1,4,2,1,-0.543475436,-0.73869892,3,5,4,2,2,1,1,2,2,1,3,2,2,1,1,2,4,4,4,4,3,5,4,4,4,5,7,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,0.4957901,-0.065020417,-0.005727582,-0.069243416,0.616119595,1.31446663,22,2,,1,,1,,2.428571429,1.25,1.333333333,0.571453947,-0.641087178,1,1,1
70,R_3kdqKdI1dvvzEqz,EN-GB,2,"The last time i cried was because of stress from univerisity work, i was at home and had to two assignments to submit, it was very overwhelming. My mind was not in one place. However I convinced myself that I did the best I could",2,,2,,1,1,2,3,3,0.332559879,0.69690094,3,NA,4,4,2,2,3,3,4,4,2,2,3,5,2,2,2,3,3,2,3,6,6,6,6,6,7,-1.643634886,-0.347461324,-1.311794299,-1.722282979,0.3870703,1.113438722,1.087141367,1.261499957,1.262939687,1.285847635,1.31446663,22,2,,1,,6,Sri lanka,3,3.75,2,0.24429371,0.514730409,1,1,1
71,R_2QLFDCyZxpVqEUD,EN-GB,2,"at home in my room, stressed before and after, frustrated caused me crying, only cry when no one in my surrounding",1,,2,,1,1,4,3,2,0.332559879,-0.02089899,2,2,4,2,1,2,5,2,5,1,1,2,3,2,1,2,4,4,4,3,4,4,5,5,3,3,6,1.14149975,0.980019119,0.55861097,-0.394937304,1.391877796,-0.121858522,0.511060475,0.627886187,-0.735334967,-0.723336485,0.823754551,23,2,,1,,6,Malaysia,2.714285714,2.5,1.333333333,0.369021961,0.155830444,1,1,1
72,R_1kNeB8QPfTAijPG,EN-GB,2,I lost about 2 hours at  of work on an assignment that was due at 11pm 3 hours before it was due. It was mainly just grammatical and final edits but it really frustrated me. It was also done because I backed up over the wrong file and overwrote my own work. Which made me feel even worse. I got a bit frustrated and annoyed and started crying because I was so stressed. But my boyfriend was there and he helped calm me down. He gave me cuddles and said it would be ok and made me a cup of tea. After about 30mins I had calmed down and felt better. I ended up finishing my assignment before the due time and was happy with it.,1,,2,,2,1,4,3,3,0.332559879,0.69690094,2,3,4,4,2,2,3,2,4,2,4,4,4,1,1,4,4,4,4,4,2,5,5,5,5,5,6,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,0.4957901,0.511060475,0.627886187,0.596848136,0.616119595,0.823754551,23,2,,1,,1,n/a,4,2,1.666666667,0.606023642,0.514730409,1,1,1
73,R_1nQ21xtm6JwJCSf,EN-GB,1,"PMS, dog pooped on rug",1,,2,,2,1,4,4,1,1.208595193,-0.73869892,2,5,5,4,1,1,1,3,5,5,5,5,5,1,1,5,4,3,4,4,4,3,2,3,3,4,7,1.14149975,-0.347461324,0.55861097,0.932408372,1.391877796,-0.739507144,-1.217182201,-0.639341352,-0.735334967,-0.053608445,1.31446663,23,2,,1,,4,Romania,4.857142857,2.5,1,0.146038917,0.234948136,1,1,1
74,R_3JydKjz1m9sctMg,EN-GB,2,"I was feeling that I have been a burden to someone else. I was at home. Before crying I already felt sad, after crying I felt a bit better. I was talking to my family on the phone at that time.",1,,4,All of them,2,1,4,3,2,0.332559879,-0.02089899,2,3.5,4,4,2,1,4,4,4,5,2,3,4,2,2,4,4,4,4,4,2,6,6,4,4,7,7,1.14149975,0.980019119,0.55861097,0.932408372,-0.617737195,1.113438722,1.087141367,-0.005727582,-0.069243416,1.955575676,1.31446663,23,2,,1,,6,Indonesia,3.571428571,3.75,1.666666667,0.762768401,0.155830444,1,1,1
75,R_3khn3RKt0Sqst5h,EN-GB,2,"I had a particularly tough day at work and came home to my boyfriend sitting on the couch playing games. He hadn't done anything to help with the housework, but this was ok as I was just happy to be home. After a little while had passed, we got into a small fight and he said something like, ""I don't want to interact with you. I just want to enjoy my day and not have you ruin it"". I tried to hold my emotions back but started tearing up a little. I finally gave him and sobbed to him about some incident about my manager patronising me. It felt good to have a cry and he seemed to forget all about not wanting to interact with me, and instead wanted to cheer me up.",1,,1,,2,1,4,5,2,2.084630508,-0.02089899,1,5,5,5,2,2,5,4,2,2,2,4,2,2,1,4,3,2,4,4,3,6,6,4,5,3,6,-0.251067568,-1.674941768,0.55861097,0.932408372,0.3870703,1.113438722,1.087141367,-0.005727582,0.596848136,-0.723336485,0.823754551,23,2,,1,,2,China,3.428571429,3.25,1.666666667,0.258563547,1.031865759,1,1,1
76,R_ROg0291NSkxtsyd,EN-GB,1,"I had an argument with my boyfriend (at his place) so I cried out of anger. Before it happened I was feeling fine and relaxed (we were watching a TV show). After, I was still a bit distressed, but a bit calmer. My boyfriend comforted me.",1,,3,,2,1,4,2,2,-0.543475436,-0.02089899,5,5,3,2,3,1,2,2,4,2,4,4,4,2,2,2,4,4,4,4,3,7,7,7,7,7,7,1.14149975,0.980019119,0.55861097,0.932408372,0.3870703,1.731087344,1.663222259,1.895113727,1.929031239,1.955575676,1.31446663,23,2,,1,,5,Brazil,3.285714286,2,2,1.31710049,-0.282187213,1,1,1
